Date,Time,State,Group,Unit,Sales
21-Dec-2020, Evening, TAS, Women, 5, 12500
21-Dec-2020, Evening, TAS, Seniors, 15, 37500
22-Dec-2020, Morning, WA, Kids, 13, 32500
22-Dec-2020, Morning, WA, Men, 12, 30000
22-Dec-2020, Morning, WA, Women, 6, 15000
22-Dec-2020, Morning, WA, Seniors, 7, 17500
22-Dec-2020, Afternoon, WA, Kids, 11, 27500
22-Dec-2020, Afternoon, WA, Men, 9, 22500
22-Dec-2020, Afternoon, WA, Women, 8, 20000
22-Dec-2020, Afternoon, WA, Seniors, 14, 35000
22-Dec-2020, Evening, WA, Kids, 13, 32500
22-Dec-2020, Evening, WA, Men, 10, 25000
22-Dec-2020, Evening, WA, Women, 14, 35000
22-Dec-2020, Evening, WA, Seniors, 5, 12500
22-Dec-2020, Morning, NT, Kids, 11, 27500
22-Dec-2020, Morning, NT, Men, 12, 30000
22-Dec-2020, Morning, NT, Women, 15, 37500
22-Dec-2020, Morning, NT, Seniors, 7, 17500
22-Dec-2020, Afternoon, NT, Kids, 14, 35000
22-Dec-2020, Afternoon, NT, Men, 12, 30000
22-Dec-2020, Afternoon, NT, Women, 15, 37500
22-Dec-2020, Afternoon, NT, Seniors, 14, 35000
22-Dec-2020, Evening, NT, Kids, 7, 17500
22-Dec-2020, Evening, NT, Men, 15, 37500
22-Dec-2020, Evening, NT, Women, 9, 22500
22-Dec-2020, Evening, NT, Seniors, 14, 35000
22-Dec-2020, Morning, SA, Kids, 25, 62500
22-Dec-2020, Morning, SA, Men, 21, 52500
22-Dec-2020, Morning, SA, Women, 28, 70000
22-Dec-2020, Morning, SA, Seniors, 17, 42500
22-Dec-2020, Afternoon, SA, Kids, 15, 37500
22-Dec-2020, Afternoon, SA, Men, 27, 67500
22-Dec-2020, Afternoon, SA, Women, 25, 62500
22-Dec-2020, Afternoon, SA, Seniors, 25, 62500
22-Dec-2020, Evening, SA, Kids, 33, 82500
22-Dec-2020, Evening, SA, Men, 20, 50000
22-Dec-2020, Evening, SA, Women, 16, 40000
22-Dec-2020, Evening, SA, Seniors, 35, 87500
22-Dec-2020, Morning, VIC, Kids, 52, 130000
22-Dec-2020, Morning, VIC, Men, 36, 90000
22-Dec-2020, Morning, VIC, Women, 56, 140000
22-Dec-2020, Morning, VIC, Seniors, 59, 147500
22-Dec-2020, Afternoon, VIC, Kids, 58, 145000
22-Dec-2020, Afternoon, VIC, Men, 41, 102500
22-Dec-2020, Afternoon, VIC, Women, 34, 85000
22-Dec-2020, Afternoon, VIC, Seniors, 47, 117500
22-Dec-2020, Evening, VIC, Kids, 39, 97500
22-Dec-2020, Evening, VIC, Men, 53, 132500
22-Dec-2020, Evening, VIC, Women, 64, 160000
22-Dec-2020, Evening, VIC, Seniors, 33, 82500
22-Dec-2020, Morning, QLD, Kids, 19, 47500
22-Dec-2020, Morning, QLD, Men, 18, 45000
22-Dec-2020, Morning, QLD, Women, 15, 37500
22-Dec-2020, Morning, QLD, Seniors, 19, 47500
22-Dec-2020, Afternoon, QLD, Kids, 13, 32500
22-Dec-2020, Afternoon, QLD, Men, 23, 57500
22-Dec-2020, Afternoon, QLD, Women, 17, 42500
22-Dec-2020, Afternoon, QLD, Seniors, 10, 25000
22-Dec-2020, Evening, QLD, Kids, 10, 25000
22-Dec-2020, Evening, QLD, Men, 7, 17500
22-Dec-2020, Evening, QLD, Women, 18, 45000
22-Dec-2020, Evening, QLD, Seniors, 17, 42500
22-Dec-2020, Morning, NSW, Kids, 28, 70000
22-Dec-2020, Morning, NSW, Men, 40, 100000
22-Dec-2020, Morning, NSW, Women, 44, 110000
22-Dec-2020, Morning, NSW, Seniors, 36, 90000
22-Dec-2020, Afternoon, NSW, Kids, 36, 90000
22-Dec-2020, Afternoon, NSW, Men, 26, 65000
22-Dec-2020, Afternoon, NSW, Women, 32, 80000
22-Dec-2020, Afternoon, NSW, Seniors, 23, 57500
22-Dec-2020, Evening, NSW, Kids, 33, 82500
22-Dec-2020, Evening, NSW, Men, 19, 47500
22-Dec-2020, Evening, NSW, Women, 45, 112500
22-Dec-2020, Evening, NSW, Seniors, 40, 100000
22-Dec-2020, Morning, TAS, Kids, 8, 20000
22-Dec-2020, Morning, TAS, Men, 10, 25000
22-Dec-2020, Morning, TAS, Women, 14, 35000
22-Dec-2020, Morning, TAS, Seniors, 13, 32500
22-Dec-2020, Afternoon, TAS, Kids, 14, 35000
22-Dec-2020, Afternoon, TAS, Men, 14, 35000
22-Dec-2020, Afternoon, TAS, Women, 12, 30000
22-Dec-2020, Afternoon, TAS, Seniors, 12, 30000
22-Dec-2020, Evening, TAS, Kids, 13, 32500
22-Dec-2020, Evening, TAS, Men, 9, 22500
22-Dec-2020, Evening, TAS, Women, 11, 27500
22-Dec-2020, Evening, TAS, Seniors, 10, 25000
23-Dec-2020, Morning, WA, Kids, 5, 12500
23-Dec-2020, Morning, WA, Men, 13, 32500
23-Dec-2020, Morning, WA, Women, 10, 25000
23-Dec-2020, Morning, WA, Seniors, 13, 32500
23-Dec-2020, Afternoon, WA, Kids, 9, 22500
23-Dec-2020, Afternoon, WA, Men, 6, 15000
23-Dec-2020, Afternoon, WA, Women, 8, 20000
23-Dec-2020, Afternoon, WA, Seniors, 13, 32500
23-Dec-2020, Evening, WA, Kids, 5, 12500
23-Dec-2020, Evening, WA, Men, 15, 37500
23-Dec-2020, Evening, WA, Women, 7, 17500
23-Dec-2020, Evening, WA, Seniors, 8, 20000
23-Dec-2020, Morning, NT, Kids, 5, 12500
23-Dec-2020, Morning, NT, Men, 6, 15000
23-Dec-2020, Morning, NT, Women, 7, 17500
23-Dec-2020, Morning, NT, Seniors, 11, 27500
23-Dec-2020, Afternoon, NT, Kids, 5, 12500
23-Dec-2020, Afternoon, NT, Men, 10, 25000
23-Dec-2020, Afternoon, NT, Women, 7, 17500
23-Dec-2020, Afternoon, NT, Seniors, 10, 25000
23-Dec-2020, Evening, NT, Kids, 10, 25000
23-Dec-2020, Evening, NT, Men, 9, 22500
23-Dec-2020, Evening, NT, Women, 5, 12500
23-Dec-2020, Evening, NT, Seniors, 6, 15000
23-Dec-2020, Morning, SA, Kids, 17, 42500
23-Dec-2020, Morning, SA, Men, 19, 47500
23-Dec-2020, Morning, SA, Women, 15, 37500
23-Dec-2020, Morning, SA, Seniors, 20, 50000
23-Dec-2020, Afternoon, SA, Kids, 19, 47500
23-Dec-2020, Afternoon, SA, Men, 27, 67500
23-Dec-2020, Afternoon, SA, Women, 32, 80000
23-Dec-2020, Afternoon, SA, Seniors, 17, 42500
23-Dec-2020, Evening, SA, Kids, 16, 40000
23-Dec-2020, Evening, SA, Men, 31, 77500
23-Dec-2020, Evening, SA, Women, 28, 70000
23-Dec-2020, Evening, SA, Seniors, 15, 37500
23-Dec-2020, Morning, VIC, Kids, 40, 100000
23-Dec-2020, Morning, VIC, Men, 33, 82500
23-Dec-2020, Morning, VIC, Women, 45, 112500
23-Dec-2020, Morning, VIC, Seniors, 31, 77500
23-Dec-2020, Afternoon, VIC, Kids, 63, 157500
23-Dec-2020, Afternoon, VIC, Men, 58, 145000
23-Dec-2020, Afternoon, VIC, Women, 34, 85000
23-Dec-2020, Afternoon, VIC, Seniors, 65, 162500
23-Dec-2020, Evening, VIC, Kids, 50, 125000
23-Dec-2020, Evening, VIC, Men, 64, 160000
23-Dec-2020, Evening, VIC, Women, 56, 140000
23-Dec-2020, Evening, VIC, Seniors, 55, 137500
23-Dec-2020, Morning, QLD, Kids, 15, 37500
23-Dec-2020, Morning, QLD, Men, 14, 35000
23-Dec-2020, Morning, QLD, Women, 10, 25000
23-Dec-2020, Morning, QLD, Seniors, 20, 50000
23-Dec-2020, Afternoon, QLD, Kids, 21, 52500
23-Dec-2020, Afternoon, QLD, Men, 16, 40000
23-Dec-2020, Afternoon, QLD, Women, 22, 55000
23-Dec-2020, Afternoon, QLD, Seniors, 20, 50000
23-Dec-2020, Evening, QLD, Kids, 11, 27500
23-Dec-2020, Evening, QLD, Men, 19, 47500
23-Dec-2020, Evening, QLD, Women, 18, 45000
23-Dec-2020, Evening, QLD, Seniors, 25, 62500
23-Dec-2020, Morning, NSW, Kids, 29, 72500
23-Dec-2020, Morning, NSW, Men, 30, 75000
23-Dec-2020, Morning, NSW, Women, 41, 102500
23-Dec-2020, Morning, NSW, Seniors, 36, 90000
23-Dec-2020, Afternoon, NSW, Kids, 29, 72500
23-Dec-2020, Afternoon, NSW, Men, 32, 80000
23-Dec-2020, Afternoon, NSW, Women, 21, 52500
23-Dec-2020, Afternoon, NSW, Seniors, 41, 102500
23-Dec-2020, Evening, NSW, Kids, 36, 90000
23-Dec-2020, Evening, NSW, Men, 38, 95000
23-Dec-2020, Evening, NSW, Women, 36, 90000
23-Dec-2020, Evening, NSW, Seniors, 18, 45000
23-Dec-2020, Morning, TAS, Kids, 7, 17500
23-Dec-2020, Morning, TAS, Men, 15, 37500
23-Dec-2020, Morning, TAS, Women, 5, 12500
23-Dec-2020, Morning, TAS, Seniors, 14, 35000
23-Dec-2020, Afternoon, TAS, Kids, 6, 15000
23-Dec-2020, Afternoon, TAS, Men, 11, 27500
23-Dec-2020, Afternoon, TAS, Women, 15, 37500
23-Dec-2020, Afternoon, TAS, Seniors, 10, 25000
23-Dec-2020, Evening, TAS, Kids, 8, 20000
23-Dec-2020, Evening, TAS, Men, 15, 37500
23-Dec-2020, Evening, TAS, Women, 14, 35000
23-Dec-2020, Evening, TAS, Seniors, 10, 25000
24-Dec-2020, Morning, WA, Kids, 9, 22500
24-Dec-2020, Morning, WA, Men, 14, 35000
24-Dec-2020, Morning, WA, Women, 9, 22500
24-Dec-2020, Morning, WA, Seniors, 15, 37500
24-Dec-2020, Afternoon, WA, Kids, 9, 22500
24-Dec-2020, Afternoon, WA, Men, 15, 37500
24-Dec-2020, Afternoon, WA, Women, 6, 15000
24-Dec-2020, Afternoon, WA, Seniors, 13, 32500
24-Dec-2020, Evening, WA, Kids, 5, 12500
24-Dec-2020, Evening, WA, Men, 8, 20000
24-Dec-2020, Evening, WA, Women, 9, 22500
24-Dec-2020, Evening, WA, Seniors, 12, 30000
24-Dec-2020, Morning, NT, Kids, 8, 20000
24-Dec-2020, Morning, NT, Men, 15, 37500
24-Dec-2020, Morning, NT, Women, 8, 20000
24-Dec-2020, Morning, NT, Seniors, 9, 22500
24-Dec-2020, Afternoon, NT, Kids, 5, 12500
24-Dec-2020, Afternoon, NT, Men, 11, 27500
24-Dec-2020, Afternoon, NT, Women, 15, 37500
24-Dec-2020, Afternoon, NT, Seniors, 9, 22500
24-Dec-2020, Evening, NT, Kids, 11, 27500
24-Dec-2020, Evening, NT, Men, 15, 37500
24-Dec-2020, Evening, NT, Women, 12, 30000
24-Dec-2020, Evening, NT, Seniors, 8, 20000
24-Dec-2020, Morning, SA, Kids, 25, 62500
24-Dec-2020, Morning, SA, Men, 24, 60000
24-Dec-2020, Morning, SA, Women, 22, 55000
24-Dec-2020, Morning, SA, Seniors, 15, 37500
24-Dec-2020, Afternoon, SA, Kids, 28, 70000
24-Dec-2020, Afternoon, SA, Men, 25, 62500
24-Dec-2020, Afternoon, SA, Women, 25, 62500
24-Dec-2020, Afternoon, SA, Seniors, 26, 65000
24-Dec-2020, Evening, SA, Kids, 27, 67500
24-Dec-2020, Evening, SA, Men, 30, 75000
24-Dec-2020, Evening, SA, Women, 20, 50000
24-Dec-2020, Evening, SA, Seniors, 29, 72500
24-Dec-2020, Morning, VIC, Kids, 63, 157500
24-Dec-2020, Morning, VIC, Men, 41, 102500
24-Dec-2020, Morning, VIC, Women, 36, 90000
24-Dec-2020, Morning, VIC, Seniors, 40, 100000
24-Dec-2020, Afternoon, VIC, Kids, 45, 112500
24-Dec-2020, Afternoon, VIC, Men, 52, 130000
24-Dec-2020, Afternoon, VIC, Women, 38, 95000
24-Dec-2020, Afternoon, VIC, Seniors, 56, 140000
24-Dec-2020, Evening, VIC, Kids, 36, 90000
24-Dec-2020, Evening, VIC, Men, 54, 135000
24-Dec-2020, Evening, VIC, Women, 31, 77500
24-Dec-2020, Evening, VIC, Seniors, 65, 162500
24-Dec-2020, Morning, QLD, Kids, 16, 40000
24-Dec-2020, Morning, QLD, Men, 23, 57500
24-Dec-2020, Morning, QLD, Women, 16, 40000
24-Dec-2020, Morning, QLD, Seniors, 24, 60000
24-Dec-2020, Afternoon, QLD, Kids, 19, 47500
24-Dec-2020, Afternoon, QLD, Men, 25, 62500
24-Dec-2020, Afternoon, QLD, Women, 23, 57500
24-Dec-2020, Afternoon, QLD, Seniors, 9, 22500
24-Dec-2020, Evening, QLD, Kids, 9, 22500
24-Dec-2020, Evening, QLD, Men, 9, 22500
24-Dec-2020, Evening, QLD, Women, 10, 25000
24-Dec-2020, Evening, QLD, Seniors, 10, 25000
24-Dec-2020, Morning, NSW, Kids, 30, 75000
24-Dec-2020, Morning, NSW, Men, 35, 87500
24-Dec-2020, Morning, NSW, Women, 23, 57500
24-Dec-2020, Morning, NSW, Seniors, 37, 92500
24-Dec-2020, Afternoon, NSW, Kids, 25, 62500
24-Dec-2020, Afternoon, NSW, Men, 39, 97500
24-Dec-2020, Afternoon, NSW, Women, 39, 97500
24-Dec-2020, Afternoon, NSW, Seniors, 19, 47500
24-Dec-2020, Evening, NSW, Kids, 39, 97500
24-Dec-2020, Evening, NSW, Men, 43, 107500
24-Dec-2020, Evening, NSW, Women, 30, 75000
24-Dec-2020, Evening, NSW, Seniors, 45, 112500
24-Dec-2020, Morning, TAS, Kids, 14, 35000
24-Dec-2020, Morning, TAS, Men, 12, 30000
24-Dec-2020, Morning, TAS, Women, 14, 35000
24-Dec-2020, Morning, TAS, Seniors, 13, 32500
24-Dec-2020, Afternoon, TAS, Kids, 13, 32500
24-Dec-2020, Afternoon, TAS, Men, 12, 30000
24-Dec-2020, Afternoon, TAS, Women, 7, 17500
24-Dec-2020, Afternoon, TAS, Seniors, 6, 15000
24-Dec-2020, Evening, TAS, Kids, 13, 32500
24-Dec-2020, Evening, TAS, Men, 8, 20000
24-Dec-2020, Evening, TAS, Women, 11, 27500
24-Dec-2020, Evening, TAS, Seniors, 10, 25000
25-Dec-2020, Morning, WA, Kids, 8, 20000
25-Dec-2020, Morning, WA, Men, 11, 27500
25-Dec-2020, Morning, WA, Women, 10, 25000
25-Dec-2020, Morning, WA, Seniors, 6, 15000
25-Dec-2020, Afternoon, WA, Kids, 15, 37500
25-Dec-2020, Afternoon, WA, Men, 9, 22500
25-Dec-2020, Afternoon, WA, Women, 12, 30000
25-Dec-2020, Afternoon, WA, Seniors, 11, 27500
25-Dec-2020, Evening, WA, Kids, 8, 20000
25-Dec-2020, Evening, WA, Men, 11, 27500
25-Dec-2020, Evening, WA, Women, 12, 30000
25-Dec-2020, Evening, WA, Seniors, 11, 27500
25-Dec-2020, Morning, NT, Kids, 5, 12500
25-Dec-2020, Morning, NT, Men, 12, 30000
25-Dec-2020, Morning, NT, Women, 5, 12500
25-Dec-2020, Morning, NT, Seniors, 7, 17500
25-Dec-2020, Afternoon, NT, Kids, 14, 35000
25-Dec-2020, Afternoon, NT, Men, 11, 27500
25-Dec-2020, Afternoon, NT, Women, 6, 15000
25-Dec-2020, Afternoon, NT, Seniors, 8, 20000
25-Dec-2020, Evening, NT, Kids, 5, 12500
25-Dec-2020, Evening, NT, Men, 12, 30000
25-Dec-2020, Evening, NT, Women, 5, 12500
25-Dec-2020, Evening, NT, Seniors, 9, 22500
25-Dec-2020, Morning, SA, Kids, 26, 65000
25-Dec-2020, Morning, SA, Men, 32, 80000
25-Dec-2020, Morning, SA, Women, 20, 50000
25-Dec-2020, Morning, SA, Seniors, 23, 57500
25-Dec-2020, Afternoon, SA, Kids, 16, 40000
25-Dec-2020, Afternoon, SA, Men, 32, 80000
25-Dec-2020, Afternoon, SA, Women, 31, 77500
25-Dec-2020, Afternoon, SA, Seniors, 22, 55000
25-Dec-2020, Evening, SA, Kids, 31, 77500
25-Dec-2020, Evening, SA, Men, 16, 40000
25-Dec-2020, Evening, SA, Women, 35, 87500
25-Dec-2020, Evening, SA, Seniors, 31, 77500
25-Dec-2020, Morning, VIC, Kids, 43, 107500
25-Dec-2020, Morning, VIC, Men, 47, 117500
25-Dec-2020, Morning, VIC, Women, 37, 92500
25-Dec-2020, Morning, VIC, Seniors, 60, 150000
25-Dec-2020, Afternoon, VIC, Kids, 62, 155000
25-Dec-2020, Afternoon, VIC, Men, 53, 132500
25-Dec-2020, Afternoon, VIC, Women, 60, 150000
25-Dec-2020, Afternoon, VIC, Seniors, 32, 80000
25-Dec-2020, Evening, VIC, Kids, 31, 77500
25-Dec-2020, Evening, VIC, Men, 61, 152500
25-Dec-2020, Evening, VIC, Women, 62, 155000
25-Dec-2020, Evening, VIC, Seniors, 33, 82500
25-Dec-2020, Morning, QLD, Kids, 25, 62500
25-Dec-2020, Morning, QLD, Men, 22, 55000
25-Dec-2020, Morning, QLD, Women, 12, 30000
25-Dec-2020, Morning, QLD, Seniors, 12, 30000
25-Dec-2020, Afternoon, QLD, Kids, 14, 35000
25-Dec-2020, Afternoon, QLD, Men, 9, 22500
25-Dec-2020, Afternoon, QLD, Women, 19, 47500
25-Dec-2020, Afternoon, QLD, Seniors, 7, 17500
25-Dec-2020, Evening, QLD, Kids, 13, 32500
25-Dec-2020, Evening, QLD, Men, 8, 20000
25-Dec-2020, Evening, QLD, Women, 17, 42500
25-Dec-2020, Evening, QLD, Seniors, 7, 17500
25-Dec-2020, Morning, NSW, Kids, 31, 77500
25-Dec-2020, Morning, NSW, Men, 36, 90000
25-Dec-2020, Morning, NSW, Women, 45, 112500
25-Dec-2020, Morning, NSW, Seniors, 22, 55000
25-Dec-2020, Afternoon, NSW, Kids, 26, 65000
25-Dec-2020, Afternoon, NSW, Men, 23, 57500
25-Dec-2020, Afternoon, NSW, Women, 21, 52500
25-Dec-2020, Afternoon, NSW, Seniors, 44, 110000
25-Dec-2020, Evening, NSW, Kids, 28, 70000
25-Dec-2020, Evening, NSW, Men, 24, 60000
25-Dec-2020, Evening, NSW, Women, 40, 100000
25-Dec-2020, Evening, NSW, Seniors, 18, 45000
25-Dec-2020, Morning, TAS, Kids, 14, 35000
25-Dec-2020, Morning, TAS, Men, 10, 25000
25-Dec-2020, Morning, TAS, Women, 15, 37500
25-Dec-2020, Morning, TAS, Seniors, 8, 20000
25-Dec-2020, Afternoon, TAS, Kids, 6, 15000
25-Dec-2020, Afternoon, TAS, Men, 11, 27500
25-Dec-2020, Afternoon, TAS, Women, 15, 37500
25-Dec-2020, Afternoon, TAS, Seniors, 6, 15000
25-Dec-2020, Evening, TAS, Kids, 5, 12500
25-Dec-2020, Evening, TAS, Men, 14, 35000
25-Dec-2020, Evening, TAS, Women, 5, 12500
25-Dec-2020, Evening, TAS, Seniors, 5, 12500
26-Dec-2020, Morning, WA, Kids, 15, 37500
26-Dec-2020, Morning, WA, Men, 14, 35000
26-Dec-2020, Morning, WA, Women, 14, 35000
26-Dec-2020, Morning, WA, Seniors, 8, 20000
26-Dec-2020, Afternoon, WA, Kids, 9, 22500
26-Dec-2020, Afternoon, WA, Men, 6, 15000
26-Dec-2020, Afternoon, WA, Women, 8, 20000
26-Dec-2020, Afternoon, WA, Seniors, 5, 12500
26-Dec-2020, Evening, WA, Kids, 6, 15000
26-Dec-2020, Evening, WA, Men, 6, 15000
26-Dec-2020, Evening, WA, Women, 13, 32500
26-Dec-2020, Evening, WA, Seniors, 7, 17500
26-Dec-2020, Morning, NT, Kids, 10, 25000
26-Dec-2020, Morning, NT, Men, 11, 27500
26-Dec-2020, Morning, NT, Women, 6, 15000
26-Dec-2020, Morning, NT, Seniors, 5, 12500
26-Dec-2020, Afternoon, NT, Kids, 11, 27500
26-Dec-2020, Afternoon, NT, Men, 13, 32500
26-Dec-2020, Afternoon, NT, Women, 9, 22500
26-Dec-2020, Afternoon, NT, Seniors, 15, 37500
26-Dec-2020, Evening, NT, Kids, 10, 25000
26-Dec-2020, Evening, NT, Men, 9, 22500
26-Dec-2020, Evening, NT, Women, 6, 15000
26-Dec-2020, Evening, NT, Seniors, 5, 12500
26-Dec-2020, Morning, SA, Kids, 25, 62500
26-Dec-2020, Morning, SA, Men, 32, 80000
26-Dec-2020, Morning, SA, Women, 29, 72500
26-Dec-2020, Morning, SA, Seniors, 20, 50000
26-Dec-2020, Afternoon, SA, Kids, 34, 85000
26-Dec-2020, Afternoon, SA, Men, 20, 50000
26-Dec-2020, Afternoon, SA, Women, 24, 60000
26-Dec-2020, Afternoon, SA, Seniors, 19, 47500
26-Dec-2020, Evening, SA, Kids, 35, 87500
26-Dec-2020, Evening, SA, Men, 25, 62500
26-Dec-2020, Evening, SA, Women, 34, 85000
26-Dec-2020, Evening, SA, Seniors, 22, 55000
26-Dec-2020, Morning, VIC, Kids, 43, 107500
26-Dec-2020, Morning, VIC, Men, 64, 160000
26-Dec-2020, Morning, VIC, Women, 54, 135000
26-Dec-2020, Morning, VIC, Seniors, 63, 157500
26-Dec-2020, Afternoon, VIC, Kids, 63, 157500
26-Dec-2020, Afternoon, VIC, Men, 43, 107500
26-Dec-2020, Afternoon, VIC, Women, 53, 132500
26-Dec-2020, Afternoon, VIC, Seniors, 49, 122500
26-Dec-2020, Evening, VIC, Kids, 34, 85000
26-Dec-2020, Evening, VIC, Men, 40, 100000
26-Dec-2020, Evening, VIC, Women, 56, 140000
26-Dec-2020, Evening, VIC, Seniors, 47, 117500
26-Dec-2020, Morning, QLD, Kids, 8, 20000
26-Dec-2020, Morning, QLD, Men, 23, 57500
26-Dec-2020, Morning, QLD, Women, 19, 47500
26-Dec-2020, Morning, QLD, Seniors, 10, 25000
26-Dec-2020, Afternoon, QLD, Kids, 23, 57500
26-Dec-2020, Afternoon, QLD, Men, 25, 62500
26-Dec-2020, Afternoon, QLD, Women, 13, 32500
26-Dec-2020, Afternoon, QLD, Seniors, 17, 42500
26-Dec-2020, Evening, QLD, Kids, 22, 55000
26-Dec-2020, Evening, QLD, Men, 19, 47500
26-Dec-2020, Evening, QLD, Women, 11, 27500
26-Dec-2020, Evening, QLD, Seniors, 14, 35000
26-Dec-2020, Morning, NSW, Kids, 20, 50000
26-Dec-2020, Morning, NSW, Men, 39, 97500
26-Dec-2020, Morning, NSW, Women, 18, 45000
26-Dec-2020, Morning, NSW, Seniors, 45, 112500
26-Dec-2020, Afternoon, NSW, Kids, 30, 75000
26-Dec-2020, Afternoon, NSW, Men, 37, 92500
26-Dec-2020, Afternoon, NSW, Women, 37, 92500
26-Dec-2020, Afternoon, NSW, Seniors, 35, 87500
26-Dec-2020, Evening, NSW, Kids, 34, 85000
26-Dec-2020, Evening, NSW, Men, 45, 112500
26-Dec-2020, Evening, NSW, Women, 42, 105000
26-Dec-2020, Evening, NSW, Seniors, 29, 72500
26-Dec-2020, Morning, TAS, Kids, 11, 27500
26-Dec-2020, Morning, TAS, Men, 10, 25000
26-Dec-2020, Morning, TAS, Women, 10, 25000
26-Dec-2020, Morning, TAS, Seniors, 11, 27500
26-Dec-2020, Afternoon, TAS, Kids, 12, 30000
26-Dec-2020, Afternoon, TAS, Men, 15, 37500
26-Dec-2020, Afternoon, TAS, Women, 10, 25000
26-Dec-2020, Afternoon, TAS, Seniors, 12, 30000
26-Dec-2020, Evening, TAS, Kids, 7, 17500
26-Dec-2020, Evening, TAS, Men, 6, 15000
26-Dec-2020, Evening, TAS, Women, 10, 25000
26-Dec-2020, Evening, TAS, Seniors, 8, 20000
27-Dec-2020, Morning, WA, Kids, 5, 12500
27-Dec-2020, Morning, WA, Men, 6, 15000
27-Dec-2020, Morning, WA, Women, 14, 35000
27-Dec-2020, Morning, WA, Seniors, 14, 35000
27-Dec-2020, Afternoon, WA, Kids, 7, 17500
27-Dec-2020, Afternoon, WA, Men, 14, 35000
27-Dec-2020, Afternoon, WA, Women, 6, 15000
27-Dec-2020, Afternoon, WA, Seniors, 14, 35000
27-Dec-2020, Evening, WA, Kids, 12, 30000
27-Dec-2020, Evening, WA, Men, 15, 37500
27-Dec-2020, Evening, WA, Women, 6, 15000
27-Dec-2020, Evening, WA, Seniors, 9, 22500
27-Dec-2020, Morning, NT, Kids, 10, 25000
27-Dec-2020, Morning, NT, Men, 9, 22500
27-Dec-2020, Morning, NT, Women, 7, 17500
27-Dec-2020, Morning, NT, Seniors, 9, 22500
27-Dec-2020, Afternoon, NT, Kids, 11, 27500
27-Dec-2020, Afternoon, NT, Men, 14, 35000
27-Dec-2020, Afternoon, NT, Women, 11, 27500
27-Dec-2020, Afternoon, NT, Seniors, 11, 27500
27-Dec-2020, Evening, NT, Kids, 8, 20000
27-Dec-2020, Evening, NT, Men, 15, 37500
27-Dec-2020, Evening, NT, Women, 9, 22500
27-Dec-2020, Evening, NT, Seniors, 7, 17500
27-Dec-2020, Morning, SA, Kids, 16, 40000
27-Dec-2020, Morning, SA, Men, 21, 52500
27-Dec-2020, Morning, SA, Women, 31, 77500
27-Dec-2020, Morning, SA, Seniors, 21, 52500
27-Dec-2020, Afternoon, SA, Kids, 22, 55000
27-Dec-2020, Afternoon, SA, Men, 25, 62500
27-Dec-2020, Afternoon, SA, Women, 32, 80000
27-Dec-2020, Afternoon, SA, Seniors, 34, 85000
27-Dec-2020, Evening, SA, Kids, 32, 80000
27-Dec-2020, Evening, SA, Men, 32, 80000
27-Dec-2020, Evening, SA, Women, 35, 87500
27-Dec-2020, Evening, SA, Seniors, 34, 85000
27-Dec-2020, Morning, VIC, Kids, 41, 102500
27-Dec-2020, Morning, VIC, Men, 51, 127500
27-Dec-2020, Morning, VIC, Women, 41, 102500
27-Dec-2020, Morning, VIC, Seniors, 47, 117500
27-Dec-2020, Afternoon, VIC, Kids, 57, 142500
27-Dec-2020, Afternoon, VIC, Men, 57, 142500
27-Dec-2020, Afternoon, VIC, Women, 62, 155000
27-Dec-2020, Afternoon, VIC, Seniors, 57, 142500
27-Dec-2020, Evening, VIC, Kids, 31, 77500
27-Dec-2020, Evening, VIC, Men, 41, 102500
27-Dec-2020, Evening, VIC, Women, 59, 147500
27-Dec-2020, Evening, VIC, Seniors, 54, 135000
27-Dec-2020, Morning, QLD, Kids, 22, 55000
27-Dec-2020, Morning, QLD, Men, 9, 22500
27-Dec-2020, Morning, QLD, Women, 14, 35000
27-Dec-2020, Morning, QLD, Seniors, 20, 50000
27-Dec-2020, Afternoon, QLD, Kids, 19, 47500
27-Dec-2020, Afternoon, QLD, Men, 24, 60000
27-Dec-2020, Afternoon, QLD, Women, 25, 62500
27-Dec-2020, Afternoon, QLD, Seniors, 21, 52500
27-Dec-2020, Evening, QLD, Kids, 8, 20000
27-Dec-2020, Evening, QLD, Men, 14, 35000
27-Dec-2020, Evening, QLD, Women, 15, 37500
27-Dec-2020, Evening, QLD, Seniors, 15, 37500
27-Dec-2020, Morning, NSW, Kids, 18, 45000
27-Dec-2020, Morning, NSW, Men, 40, 100000
27-Dec-2020, Morning, NSW, Women, 33, 82500
27-Dec-2020, Morning, NSW, Seniors, 31, 77500
27-Dec-2020, Afternoon, NSW, Kids, 35, 87500
27-Dec-2020, Afternoon, NSW, Men, 42, 105000
27-Dec-2020, Afternoon, NSW, Women, 43, 107500
27-Dec-2020, Afternoon, NSW, Seniors, 18, 45000
27-Dec-2020, Evening, NSW, Kids, 30, 75000
27-Dec-2020, Evening, NSW, Men, 32, 80000
27-Dec-2020, Evening, NSW, Women, 17, 42500
27-Dec-2020, Evening, NSW, Seniors, 25, 62500
27-Dec-2020, Morning, TAS, Kids, 8, 20000
27-Dec-2020, Morning, TAS, Men, 7, 17500
27-Dec-2020, Morning, TAS, Women, 11, 27500
27-Dec-2020, Morning, TAS, Seniors, 7, 17500
27-Dec-2020, Afternoon, TAS, Kids, 13, 32500
